submit_id,hold_d
IDX00139,12.4910435535111
IDX00140,6.563458470509708
IDX00141,9.956650707724114
IDX00142,2.0362816873824574
IDX00143,7.4674862363931
IDX00144,2.7881764811706695
IDX00145,5.489350602840732
IDX00146,4.464992594347919
IDX00147,3.574595532833319
IDX00148,7.425654056889161
IDX00149,9.936429687763273
IDX00150,9.84087183420581
IDX00151,5.175092485846726
IDX00152,306.2491054501241
IDX00153,91.55905049253252
IDX00154,93.66919852667834
IDX00155,267.7910160693673
IDX00156,65.38517561714792
IDX00157,42.14357024956317
IDX00158,18.106495588031574
IDX00159,8.916490307871884
IDX00160,-4.2950203566904115
IDX00161,7.419141168024676
IDX00162,11.699409077176199
IDX00163,-0.5027977677327264
IDX00164,-1.0346476288433575
IDX00165,116.34195926210884
IDX00166,3.60055489023423
IDX00167,5.317588896434081
IDX00168,2.141944219343131
IDX00169,4.017677329840538
IDX00170,2.26881396152071
IDX00171,3.8442792432585904
IDX00172,2.0500969052653666
IDX00173,2.431853342207676
IDX00174,104.60763980088677
IDX00175,464.9093664101091
IDX00176,199.1654924099795
IDX00177,0.4837932282189037
IDX00178,5.6538305094635
IDX00179,6.37809834788767
IDX00180,2.328671520648321
IDX00181,0.23153255485527957
IDX00182,1.6387461218835604
IDX00183,0.5442794979204901
IDX00184,34.61856354261896
IDX00185,106.51199964840858
IDX00186,24.92607951202706
IDX00187,-2.21035624091628
IDX00188,2.2545454619252894
IDX00189,1.9734978627501878
IDX00190,7.913242413763383
IDX00191,0.8188911185971666
IDX00192,1.063903971741146
IDX00193,0.7076328692638789
IDX00194,4.24068764592683
IDX00195,22.406989090689102
IDX00196,19.92442987834422
IDX00197,19.660499113666493
IDX00198,15.771178300496272
IDX00199,244.87493063450202
IDX00200,28.031364627103166
IDX00201,31.265942475560347
IDX00202,8.594075090340866
IDX00203,6.92104391798244
IDX00204,18.375334362713474
IDX00205,34.292625866512225
IDX00206,40.117030826566825
IDX00207,29.915974720229293
IDX00208,226.99517731816667
IDX00209,23.578260452753256
IDX00210,19.245952658370264
IDX00211,33.15562633951922
IDX00212,57.14610645964465
IDX00213,15.284251256319811
IDX00214,21.628268541294695
IDX00215,33.193666046478896
IDX00216,29.598057158000778
IDX00217,28.117124170370936
IDX00218,29.705522532055816
IDX00219,27.69681613714952
IDX00220,9.149755073110626
IDX00221,107.97876279687954
IDX00222,20.664319918970847
IDX00223,-1.651094267728638
IDX00224,-1.7713789793718107
IDX00225,1.0004498908963253
IDX00226,2.117663230008649
IDX00227,2.271813063310475
IDX00228,187.24936768470874
IDX00229,38.872308515284615
IDX00230,52.439199387278784
IDX00231,10.993861698505022
IDX00232,114.33041344339986
IDX00233,31.17762425048607
IDX00234,20.619765691645075
IDX00235,48.110296341617406
IDX00236,189.14021280855195
IDX00237,11.880754449654518
IDX00238,30.831639255392666
IDX00239,22.772272494441438
IDX00240,40.43860918302969
IDX00241,82.65049434714382
IDX00242,80.28070337677336
IDX00243,42.97530726399788
IDX00244,7.690894466001145
IDX00245,15.470017226377763
IDX00246,11.289363021677625
IDX00247,28.257955249876936
IDX00248,29.92548966793684
IDX00249,26.814160413964355
IDX00250,20.582630107406803
IDX00251,11.08165427815823
IDX00252,4.593447625163073
IDX00253,12.68038756908184
IDX00254,-4.35818673169679
IDX00255,-4.740786316256667
IDX00256,19.230986244981317
IDX00257,-1.635425048778913
IDX00258,3.518320505460977
IDX00259,188.57665181809787
IDX00260,61.22962113413683
IDX00261,64.83020047139539
IDX00262,0.7466665322346593
IDX00263,148.7165597821481
IDX00264,17.11741393096523
IDX00265,5.492105538483004
IDX00266,23.753710226368895
IDX00267,14.245039857337055
IDX00268,8.152163181186484
IDX00269,13.153984559944883
IDX00270,14.173768066656958
IDX00271,33.37626960337217
IDX00272,186.36861177429748
IDX00273,511.7389943454894
IDX00274,336.1345826096566
IDX00275,225.0465668835195
IDX00276,463.4028377194974
IDX00277,458.38181909833975
IDX00278,150.30724157153801
IDX00279,219.6632941633155
IDX00280,496.2278005596133
IDX00281,410.1398606692469
IDX00282,530.2108215969416
IDX00283,3.5796482855072274
IDX00284,7.093254140739429
IDX00285,-4.123309330013171
IDX00286,7.538210078723052
IDX00287,10.958491950155123
IDX00288,50.57521125110067
IDX00289,7.971942769242323
IDX00290,13.721501157333266
IDX00291,-3.2081456446543513
IDX00292,8.176968336058302
IDX00293,9.640010914441305
IDX00294,-1.7530113360518556
IDX00295,8.270838075826568
IDX00296,11.940533963660632
IDX00297,4.9053805498082745
IDX00298,-2.5154069969304906
IDX00299,227.5907355088212
IDX00300,6.705147647249364
IDX00301,1.1011186338066423
IDX00302,-0.863581455473863
IDX00303,-1.9494847453739226
IDX00304,25.89162330403211
IDX00305,15.329620976100962
IDX00306,28.510904180778255
IDX00307,22.30566017688706
IDX00308,13.675894022882646
IDX00309,28.7519893964601
IDX00310,11.455290357111888
IDX00311,9.091382625078623
IDX00312,37.51801351011865
IDX00313,18.55693454465898
IDX00314,39.30057714988701
IDX00315,17.774346801012808
IDX00316,53.76724457205627
IDX00317,35.3177684037889
IDX00318,51.025127974955716
IDX00319,28.616047816410664
IDX00320,50.01691593708885
IDX00321,12.255040470597702
IDX00322,32.20686953398087
IDX00323,54.73769758588103
IDX00324,9.565925066059982
IDX00325,6.692130519931066
IDX00326,9.559662220295927
IDX00327,23.113032504282685
IDX00328,66.44994439083696
IDX00329,37.921963936889455
IDX00330,17.872591706939236
IDX00331,39.904787830076764
IDX00332,42.11758783416748
IDX00333,6.10896915142202
IDX00334,29.847404260987652
IDX00335,14.239939073169564
IDX00336,18.755388888229838
IDX00337,25.504580785973605
IDX00338,49.01325870759874
IDX00339,40.162175216534315
IDX00340,31.59774029880962
IDX00341,29.43263785884158
IDX00342,36.119275374087124
IDX00343,44.859971676383196
IDX00344,27.837722185460187
IDX00345,28.23684289926903
IDX00346,24.246287427838176
IDX00347,13.19420055649915
IDX00348,55.71861688019175
IDX00349,27.72156113126727
IDX00350,70.14221355611893
IDX00351,22.101881014007574
IDX00352,20.735817185437142
IDX00353,27.829806769393098
IDX00354,16.78828258686915
IDX00355,22.844874196706964
IDX00356,26.664512444357104
IDX00357,12.4086006782199
IDX00358,17.152504878576877
IDX00359,19.94282315572697
IDX00360,21.023004355321067
IDX00361,29.956787549632608
IDX00362,34.08040868994232
IDX00363,20.907398791301105
IDX00364,20.62524619773208
IDX00365,45.67631944831919
IDX00366,22.45771673954993
IDX00367,47.06322276087399
IDX00368,32.119951211645194
IDX00369,48.14488057808845
IDX00370,45.72119891118443
IDX00371,43.66481392099355
IDX00372,25.030863132212566
IDX00373,25.80266206825312
IDX00374,70.15173456156822
IDX00375,34.373096537033355
IDX00376,33.74491181136287
IDX00377,31.62380878310128
IDX00378,48.99199553784172
IDX00379,37.17919437450052
IDX00380,44.16915353997941
IDX00381,31.104277565070145
IDX00382,43.37302997247815
IDX00383,34.507388012707004
IDX00384,31.80566556099715
IDX00385,44.919635077645935
IDX00386,7.746568148859772
IDX00387,55.033188998211514
IDX00388,24.708594018049784
IDX00389,13.608118518571434
IDX00390,30.596918892289075
IDX00391,26.90551272430036
IDX00392,51.530568465668594
IDX00393,31.286069498260478
IDX00394,35.757582521127816
IDX00395,15.285619355290336
IDX00396,63.59786387569075
IDX00397,41.75779437625265
IDX00398,22.651602735515436
IDX00399,13.878154020697766
IDX00400,43.955968257405274
IDX00401,43.214008274080676
IDX00402,39.12296152069794
IDX00403,34.70522948190872
IDX00404,16.901728452542894
IDX00405,48.04684419977809
IDX00406,9.016553388986111
IDX00407,23.61373366182302
IDX00408,3.1051538310889626
IDX00409,31.493951294351678
IDX00410,16.701072078370515
IDX00411,40.47704000081461
IDX00412,73.49780538246836
IDX00413,26.725521424489074
IDX00414,168.4609734228772
IDX00415,89.24632396379103
IDX00416,33.725538569618564
IDX00417,37.585002774316635
IDX00418,146.65108203374692
IDX00419,9.16033646708098
IDX00420,92.73429760345307
IDX00421,6.984168964557048
IDX00422,110.82627665376837
IDX00423,36.242857989916274
IDX00424,39.50447807543498
IDX00425,39.39639981665674
IDX00426,173.17176140089887
IDX00427,3.6329686724575136
IDX00428,148.2271102746055
IDX00429,25.20892807469517
IDX00430,26.547190918999533
IDX00431,18.788114097322683
IDX00432,30.08033974232324
IDX00433,21.624654972593255
IDX00434,8.32834476630238
IDX00435,8.596680591471193
IDX00436,26.943435417530914
IDX00437,26.197519485097793
IDX00438,103.67540056507312
IDX00439,24.37712594612988
IDX00440,19.97566413969182
IDX00441,138.82241996629102
IDX00442,25.475981334234653
IDX00443,59.46559387879298
IDX00444,37.778229415569655
IDX00445,21.910283661809743
IDX00446,100.89778895199827
IDX00447,325.77899736505236
IDX00448,233.99890263048547
IDX00449,289.52300613991855
IDX00450,194.45304520684277
IDX00451,39.27952600195434
IDX00452,283.8841346717984
IDX00453,177.2193027680764
IDX00454,-0.25343678857090346
IDX00455,8.956550430590845
IDX00456,4.488513181060238
IDX00457,-4.481644677320883
IDX00458,6.007504933963883
IDX00459,23.02916725874949
IDX00460,29.655916353465635
IDX00461,4.352877290238341
IDX00462,75.18325387166865
IDX00463,-0.12422829985751704
IDX00464,0.5924689623910915
IDX00465,-1.8830328814615953
IDX00466,-4.869309053920976
IDX00467,31.89449332453353
IDX00468,29.808506850672256
IDX00469,44.11636549941814
IDX00470,-1.0995461513226026
IDX00471,26.177397753543502
IDX00472,33.111868437285096
IDX00473,43.565044026035615
IDX00474,6.783684648161742
IDX00475,30.4947240316326
IDX00476,33.28150409134393
IDX00477,34.453866822065095
IDX00478,3.6730416991952097
IDX00479,25.703872487943727
IDX00480,34.5491422070844
IDX00481,19.25288652660071
IDX00482,23.008103580417362
IDX00483,32.97410663652891
IDX00484,33.089277745701416
IDX00485,43.419607640782665
IDX00486,50.63821330958724
IDX00487,48.89162700542699
IDX00488,47.431097582151956
IDX00489,19.20605445384123
IDX00490,235.47434944358702
IDX00491,36.13060531551028
IDX00492,54.57513296485915
IDX00493,8.123558606870532
IDX00494,27.81678420118961
IDX00495,30.06425326142115
IDX00496,170.68831229872396
IDX00497,28.293595361393074
IDX00498,-2.278173849545844
IDX00499,1.5919751284197083
IDX00500,-1.4607562117515585
IDX00501,0.764445635667327
IDX00502,18.936884943704126
IDX00503,3.2850640200101218
IDX00504,-2.1008386858901176
IDX00505,0.553189920469217
IDX00506,250.99577854102776
IDX00507,158.5023811925129
IDX00508,18.541056484333517
IDX00509,205.49277564773712
IDX00510,3.92610062665457
IDX00511,8.475098264711256
IDX00512,6.350697919722727
IDX00513,7.8055331934684045
IDX00514,1.9776347936276206
IDX00515,10.275751443784866
IDX00516,12.697088975537222
IDX00517,6.590556833958063
IDX00518,4.802176531854673
IDX00519,4.424003852610447
IDX00520,15.632705978114446
IDX00521,7.9289339997118224
IDX00522,2.2525983506511906
IDX00523,1.8065178496835639
IDX00524,5.391632729121289
IDX00525,4.949274258434961
IDX00526,2.01780431394611
IDX00527,11.141502245981549
IDX00528,-1.4666472665350128
IDX00529,1.6594818809232237
IDX00530,-1.9683253349585534
IDX00531,10.34299610356248
IDX00532,12.881000533224803
IDX00533,16.735288554884768
IDX00534,6.786017943018106
IDX00535,0.6934331484539591
IDX00536,3.5000386827715104
IDX00537,1.8210273430119113
IDX00538,17.485816314875983
IDX00539,7.324560058461748
IDX00540,38.14579233867947
IDX00541,15.656084832620513
IDX00542,0.37577544309983324
IDX00543,34.44089292412156
IDX00544,5.395170472211223
IDX00545,0.9714746565888639
IDX00546,3.5837757287251613
IDX00547,11.838060028207988
IDX00548,9.718549126253695
IDX00549,-1.6171943711883294
IDX00550,14.793100751053602
IDX00551,1.8841136504625045
IDX00552,4.825895280221559
IDX00553,3.468821528996198
IDX00554,4.233184535022247
IDX00555,1.6098290801195692
IDX00556,13.31399178616309
IDX00557,6.223904842674038
IDX00558,9.02348917725355
IDX00559,-2.2329095165303094
IDX00560,7.3416270369383465
IDX00561,8.161890899561424
IDX00562,9.810560760375722
IDX00563,-0.5537717466970111
IDX00564,-1.154006754842328
IDX00565,2.107353817819977
IDX00566,154.54766747548058
IDX00567,12.876974662979379
IDX00568,47.10158926499911
IDX00569,51.98537423230264
IDX00570,38.67519676342556
IDX00571,15.60043281041068
IDX00572,34.989244582759866
IDX00573,106.69373316305546
IDX00574,40.984104265914766
IDX00575,67.13412345583455
IDX00576,6.006717546854619
IDX00577,24.55874960823933
IDX00578,-6.835648632060138
IDX00579,10.456456471253926
IDX00580,8.217319801785994
IDX00581,9.186231458088837
IDX00582,5.657751137547248
IDX00583,16.943951916040685
IDX00584,17.790542389808422
IDX00585,56.47551616068707
IDX00586,17.574602320697824
IDX00587,60.456151072215164
IDX00588,162.33559202218694
IDX00589,16.978987104954648
IDX00590,14.794722499556963
IDX00591,65.61963602999793
IDX00592,16.96171110492313
IDX00593,16.383166802093626
IDX00594,12.720503165937192
IDX00595,9.319812465212935
IDX00596,82.01524114876071
IDX00597,0.6461452732771225
IDX00598,11.16618752904947
IDX00599,1.8730480098845508
IDX00600,7.317904051376769
IDX00601,3.666667804924966
IDX00602,110.91165694069261
IDX00603,-3.683310702428212
IDX00604,-0.31445886224117814
IDX00605,-5.9209404808693655
IDX00606,19.4417537690492
IDX00607,0.13490717572918065
IDX00608,-5.389810212102052
IDX00609,2.8307743154248524
IDX00610,6.087437821748317
IDX00611,290.30569161406083
IDX00612,290.38266997839514
IDX00613,75.69404242088697
IDX00614,77.50202218136033
IDX00615,291.6986879152803
IDX00616,24.074690929147117
IDX00617,-0.38476967900011694
IDX00618,2.322676790267913
IDX00619,8.357878388979657
IDX00620,195.98007563005444
IDX00621,69.77132951343773
IDX00622,226.4496714704028
IDX00623,360.6562198688064
IDX00624,61.493573758345605
IDX00625,-5.1078904025055
IDX00626,32.72985445233263
IDX00627,4.356402871649665
IDX00628,3.6033104729505947
IDX00629,116.08879482368896
IDX00630,65.26366402294687
IDX00631,-4.4787908518780775
IDX00632,-4.710578351168827
IDX00633,20.270229957479387
IDX00634,2.8911453177052753
IDX00635,10.97103914277093
IDX00636,-3.859077590184935
IDX00637,-2.051844974204414
IDX00638,26.326272446497065
IDX00639,-2.5569611428005636
IDX00640,-2.391900667818323
IDX00641,-6.769645119724576
IDX00642,2.378326054738137
IDX00643,9.443949452537153
IDX00644,47.81274451719417
IDX00645,12.05558392292634
IDX00646,192.4763283015097
IDX00647,33.74725850536119
IDX00648,15.239496937953888
IDX00649,247.63640748350522
IDX00650,7.074320812180232
IDX00651,72.05070072577732
IDX00652,18.964258475732084
IDX00653,85.68760735125878
IDX00654,24.678839371002926
IDX00655,-1.582456282373382
IDX00656,14.432046831162243
IDX00657,-0.0704915681838898
IDX00658,7.415482552988164
IDX00659,7.800828289820798
IDX00660,2.8569678213874177
IDX00661,2.415743656713726
IDX00662,2.830637023824405
IDX00663,2.05848894019017
IDX00664,0.7423306744259683
IDX00665,28.633656630741182
IDX00666,11.973312664628383
IDX00667,3.4256937290873424
IDX00668,-2.3413096613981246
IDX00669,6.510222035294545
IDX00670,12.125054702622219
IDX00671,9.713609297132555
IDX00672,26.06326194395641
IDX00673,-1.1530732154276997
IDX00674,15.507530794228678
IDX00675,39.01023777070532
IDX00676,55.07224486451259
IDX00677,68.01403975695379
IDX00678,136.11841914817546
IDX00679,20.82839991605147
IDX00680,-0.995731508048106
IDX00681,-6.14012389804283
IDX00682,-0.6134535062069251
IDX00683,22.714244974659678
IDX00684,43.66075406124031
IDX00685,109.53981592574944
IDX00686,20.50367668396942
IDX00687,39.53639158964425
IDX00688,26.790079218929392
IDX00689,12.808606646259356
IDX00690,4.78000555310615
IDX00691,6.107973335600784
IDX00692,61.53005607324606
IDX00693,2.3489664866078
IDX00694,15.455854522141815
IDX00695,4.397172775969608
IDX00696,25.445993488224985
IDX00697,33.53307985460041
IDX00698,23.743535024097124
IDX00699,25.42720393426766
IDX00700,24.391224832633174
IDX00701,19.65174706102846
IDX00702,11.12750839626058
IDX00703,7.2753451371779025
IDX00704,19.722241451928213
IDX00705,40.916677472889496
IDX00706,215.42017824316676
IDX00707,81.41816749812737
IDX00708,108.85954457028609
IDX00709,64.56375845933559
IDX00710,158.86604135209475
IDX00711,90.55062982129195
IDX00712,215.40977452192882
IDX00713,155.21506675131434
IDX00714,91.06690169092448
IDX00715,81.78017740903763
IDX00716,180.0565770547505
IDX00717,147.89359635839705
IDX00718,194.28733979848903
IDX00719,266.53395931191926
IDX00720,230.62177458470606
IDX00721,207.1253559497011
IDX00722,184.62684921315966
IDX00723,268.6070234713717
IDX00724,139.45214737987362
IDX00725,200.14094037595845
IDX00726,100.97332247595844
IDX00727,163.19959184956497
IDX00728,193.51569361981493
IDX00729,245.26683571736513
IDX00730,10.177116362771823
IDX00731,42.746385808468204
IDX00732,176.6610492685131
IDX00733,47.469294206379686
IDX00734,9.341999752633434
IDX00735,6.685945391544562
IDX00736,45.01701474392105
IDX00737,15.182174614152833
IDX00738,30.912432700261856
IDX00739,106.8976499641383
IDX00740,9.705623454863488
IDX00741,11.007690800970416
IDX00742,-3.189777215831324
IDX00743,31.209447535262377
IDX00744,8.967343152757936
IDX00745,6.050182717100803
IDX00746,65.21492991421037
IDX00747,162.51815408923633
IDX00748,24.842200359221472
IDX00749,69.19241777528848
IDX00750,5.470500512748435
IDX00751,35.39051521027109
IDX00752,44.543779712503365
IDX00753,-4.484855687337991
IDX00754,51.212485430028025
IDX00755,82.8728609372331
IDX00756,13.29156043576562
IDX00757,43.19986683236202
IDX00758,31.36129821738517
IDX00759,0.8711999276605304
IDX00760,-0.025507865136674468
IDX00761,-0.9898361677176979
IDX00762,29.050807300584943
IDX00763,31.412363931947397
IDX00764,19.398454027613425
IDX00765,179.9440076934144
IDX00766,156.27505013893293
IDX00767,237.94204283591426
IDX00768,44.153345514627304
IDX00769,53.585547749557044
IDX00770,311.84406421343283
IDX00771,282.672204046425
IDX00772,310.65524930464915
IDX00773,241.71837285604326
IDX00774,43.06505953494438
IDX00775,145.1667082884427
IDX00776,121.7732529185999
IDX00777,126.56162749765419
IDX00778,219.0949194585887
IDX00779,98.62412859944288
IDX00780,167.93533271758199
IDX00781,209.17596747132876
IDX00782,11.05194617519847
IDX00783,4.869229473353634
IDX00784,8.383785555327275
IDX00785,2.850135966764565
IDX00786,5.0865729709412655
IDX00787,9.97161219192144
IDX00788,58.13911032654512
IDX00789,48.57870296648765
IDX00790,-0.9985931972594297
IDX00791,13.24283599743747
IDX00792,17.084226343515226
IDX00793,22.271204922550776
IDX00794,12.531962964433404
IDX00795,8.037925746414142
IDX00796,3.336634086234696
IDX00797,2.0001943081199958
IDX00798,25.000585815474032
IDX00799,10.955648323959277
IDX00800,4.894210366175644
IDX00801,7.090102790128326
IDX00802,27.736543241056005
IDX00803,14.980034892960173
IDX00804,6.306487307149407
IDX00805,17.80304571327735
IDX00806,17.54969265591417
IDX00807,58.19489942176286
IDX00808,1.0862773419380307
IDX00809,11.418000592443697
IDX00810,11.750011364448476
IDX00811,36.45722025620927
IDX00812,169.62792425730078
IDX00813,218.26530097582312
IDX00814,68.66701616122003
IDX00815,54.07686425255151
IDX00816,102.23467274313614
IDX00817,26.9296530283442
IDX00818,32.89419126529157
IDX00819,4.7298092299934495
IDX00820,2.7275418265720504
IDX00821,1.3426121941110445
IDX00822,7.697961593768482
IDX00823,5.837136405718731
IDX00824,11.644089619273728
IDX00825,-2.247342216874465
IDX00826,29.805215886924042
IDX00827,7.347787119366561
IDX00828,8.61594622536542
IDX00829,21.40388934939121
IDX00830,-3.876163667846761
IDX00831,30.89208555752078
IDX00832,-11.736841931416812
IDX00833,-7.355664240361797
IDX00834,15.201414115004415
IDX00835,23.337274651190654
IDX00836,5.827132522400806
IDX00837,11.838550957522962
IDX00838,241.26629472194608
IDX00839,1.832851317262783
IDX00840,1.4963532283679122
IDX00841,3.427146110568632
IDX00842,-0.9728690136316676
IDX00843,16.054680094564045
IDX00844,1.0964752761343366
IDX00845,-1.5675469539010685
IDX00846,2.552255209805878
IDX00847,1.9677792129712675
IDX00848,0.9335150734194482
IDX00849,1.7646760681493099
IDX00850,1.0107533643306752
IDX00851,-3.01304451267875
IDX00852,33.71895715799924
IDX00853,-0.7377120739695862
IDX00854,3.614820288659054
IDX00855,7.469926433870166
IDX00856,96.5315607134943
IDX00857,5.3108599086641615
IDX00858,4.3389358275288625
IDX00859,3.746566919332057
IDX00860,6.255718507863019
IDX00861,11.321142375420353
IDX00862,7.124208643071122
IDX00863,11.705750991050188
IDX00864,43.41181158901641
IDX00865,84.8838636905824
IDX00866,127.18332208358689
IDX00867,40.97342144976847
IDX00868,89.84883094777955
IDX00869,207.91797177110408
IDX00870,24.870148234826267
IDX00871,1.8050881550987707
IDX00872,145.88815137061965
IDX00873,-2.8592842223677977
IDX00874,6.401107086369686
IDX00875,2.7129787669704672
IDX00876,73.39772725491531
IDX00877,1.7425136538630994
IDX00878,61.273798689078866
IDX00879,182.82385656404864
IDX00880,126.22538254758122
IDX00881,127.2871680230512
IDX00882,112.90638228558225
IDX00883,32.1789255686302
IDX00884,3.970132939248243
IDX00885,94.5437927845096
IDX00886,82.22588823127266
IDX00887,125.26890061380429
IDX00888,123.87895477685426
IDX00889,2.8870693856839686
IDX00890,-2.178113998988856
IDX00891,2.021222490217534
IDX00892,-3.3752157341836124
IDX00893,10.059103785423336
IDX00894,20.46055122488874
IDX00895,12.940006147630205
IDX00896,6.2557769517856485
IDX00897,5.17761618434438
IDX00898,6.35678850364674
IDX00899,17.09693956458739
IDX00900,30.64218759524671
IDX00901,8.619325592669817
IDX00902,9.253319712181
IDX00903,17.069060801315562
IDX00904,4.126541634197167
IDX00905,20.266364500775104
IDX00906,-1.6922360784878876
IDX00907,3.5021822921343375
IDX00908,-4.81565775301037
IDX00909,0.9019492304640675
IDX00910,5.440058582348739
IDX00911,9.029798600229348
IDX00912,0.34580915216184493
IDX00913,-3.8944097914385765
IDX00914,12.54000254208588
IDX00915,4.36823747372576
IDX00916,5.311534908915258
IDX00917,13.176346982429088
IDX00918,10.339262815046684
IDX00919,7.562857072908356
IDX00920,6.184993569830365
IDX00921,7.029334564329026
IDX00922,3.127472350904423
IDX00923,4.7481259206750845
IDX00924,9.031196774692816
IDX00925,289.2775878184704
IDX00926,290.85060601582944
IDX00927,290.7389708042231
IDX00928,304.56189872791555
IDX00929,136.7384374987575
IDX00930,106.74671160355753
IDX00931,147.08773195888708
IDX00932,318.50582422052264
IDX00933,16.86324433424334
IDX00934,155.75173752624
IDX00935,39.45745036578232
IDX00936,14.151854141513333
IDX00937,23.885678537546596
IDX00938,7.767494291663471
IDX00939,9.542303907397015
IDX00940,16.154384917510274
IDX00941,34.285180092621836
IDX00942,96.93742230972498
IDX00943,48.96366690852118
IDX00944,38.62119136226483
IDX00945,35.12606194426019
IDX00946,4.492015100484922
IDX00947,72.61685586023012
IDX00948,15.08615605202227
IDX00949,11.76440160633808
IDX00950,0.33675970942684685
IDX00951,6.7434679355918075
IDX00952,17.818362937606917
IDX00953,191.75665492265995
IDX00954,11.332587698052558
IDX00955,9.926464719923434
IDX00956,132.82779468836014
IDX00957,3.1828679337924974
IDX00958,-2.562388399770235
IDX00959,2.375722933954666
IDX00960,4.653472718252173
IDX00961,-4.943326564972185
IDX00962,-2.5769583087077166
IDX00963,8.292773665856636
IDX00964,1.3148720414775195
IDX00965,18.990541203664257
IDX00966,46.254372063498366
IDX00967,2.2934753444107248
IDX00968,4.355985874383618
IDX00969,0.4269223316321291
IDX00970,2.6098975641242337
IDX00971,53.86853687252332
IDX00972,-2.7217608778330202
IDX00973,15.757086412669778
IDX00974,5.112597789190836
IDX00975,4.891427424706695
IDX00976,10.58104426071549
IDX00977,15.80410918622953
IDX00978,17.55605512908259
IDX00979,-0.8417260436573599
IDX00980,-3.93029351419764
IDX00981,17.526377412360482
IDX00982,27.44668213148122
IDX00983,35.008446993557456
